property_type,places,currency,price_aprox_usd,surface_total_in_m2,price_usd_per_m2,latitude,longitude,has_garden
house,Coyoacan,MXN,85352.1,240.0,355.6,19.310989,-99.115169,No
apartment,AlvaroObregon,MXN,447835.1,167.0,2681.6,19.390806,-99.195413,No
house,Coyoacan,MXN,775729.0,452.0,1716.2,19.3535441,-99.1727414,Yes
apartment,BenitoJuarez,MXN,163788.4,74.0,2213.4,19.3807458,-99.1553016,No
house,BenitoJuarez,MXN,405782.1,206.0,1969.8,19.388044,-99.185753,No
house,Tlalpan,MXN,579688.8,610.0,950.3,19.287188,-99.170525,Yes
house,Azcapotzalco,MXN,99261.3,110.0,902.4,19.467845,-99.175441,No
apartment,Azcapotzalco,MXN,54131.3,56.0,966.6,19.4913127077,-99.1721194983,No
apartment,BenitoJuarez,MXN,54952.0,65.0,845.4,19.392025,-99.135301,No
apartment,VenustianoCarranza,MXN,63238.8,52.0,1216.1,19.414261,-99.104118,No
house,MiguelHidalgo,USD,1000000.0,360.0,2777.8,19.401079,-99.24807,No
house,Cuajimalpa,MXN,2371454.0,1560.0,1520.2,19.412438,-99.2352725,Yes
house,Coyoacan,MXN,573492.4,150.0,3823.3,19.3542868,-99.1478434,No
house,Tlalpan,MXN,155462.0,44.0,3533.2,19.297028223,-99.1296601295,No
house,AlvaroObregon,USD,2820000.0,662.0,4259.8,19.346523,-99.191292,Yes
apartment,BenitoJuarez,MXN,66400.7,80.0,830.0,19.36269,-99.150565,No
apartment,BenitoJuarez,MXN,77994.5,60.0,1299.9,19.386496,-99.143539,No
apartment,BenitoJuarez,MXN,59709.6,70.0,853.0,19.398983,-99.154034,No
apartment,BenitoJuarez,MXN,69019.3,10.0,6901.9,19.394965,-99.181702,No
apartment,AlvaroObregon,MXN,84298.4,65.0,1296.9,19.390062,-99.192293,No
apartment,Iztapalapa,MXN,26562.9,56.0,474.3,19.3615578,-99.0087486,No
apartment,Cuauhtemoc,MXN,90884.2,68.0,1336.5,19.417923,-99.148384,No
house,AlvaroObregon,MXN,395242.3,385.0,1026.6,19.355921,-99.180214,Yes
house,AlvaroObregon,MXN,737785.7,189.0,3903.6,19.3559202,-99.1802147,No
apartment,MiguelHidalgo,MXN,652936.6,357.0,1829.0,19.407269,-99.190754,No
house,MagdalenaContreras,MXN,108007.3,369.0,292.7,19.307591,-99.239991,No
house,BenitoJuarez,MXN,368892.8,80.0,4611.2,19.372684,-99.183678,No
apartment,Cuajimalpa,MXN,168666.7,78.0,2162.4,19.35735,-99.299792,No
apartment,Azcapotzalco,MXN,70817.9,90.0,786.9,19.481266,-99.19878,No
apartment,Cuauhtemoc,MXN,287404.8,80.0,3592.6,19.409759,-99.181234,No
house,Iztapalapa,MXN,53753.0,160.0,336.0,19.342083,-99.0532159,No
apartment,Cuauhtemoc,MXN,79029.7,65.0,1215.8,19.407816,-99.129707,No
house,Iztapalapa,MXN,65873.7,90.0,731.9,19.359004,-99.092622,No
apartment,VenustianoCarranza,MXN,63238.8,74.0,854.6,19.414261,-99.104118,No
store,AlvaroObregon,USD,1344103.0,327.0,4110.4,19.3446502,-99.1884795,No
house,Coyoacan,MXN,163855.0,175.0,936.3,19.347486,-99.128319,No
apartment,VenustianoCarranza,MXN,28345.3,42.0,674.9,19.422817,-99.058911,No
house,Tlalpan,MXN,142253.5,117.0,1215.8,19.269186,-99.208565,No
apartment,Azcapotzalco,MXN,45837.2,75.0,611.2,19.480501,-99.178139,No
apartment,Iztapalapa,MXN,30294.7,54.0,561.0,19.333514,-99.07393,No
apartment,Cuauhtemoc,MXN,273969.7,140.0,1956.9,19.413079,-99.174228,No
apartment,MiguelHidalgo,MXN,737610.8,244.0,3023.0,19.399335,-99.255145,No
apartment,BenitoJuarez,MXN,110992.8,120.0,924.9,19.364184,-99.172642,No
apartment,Coyoacan,MXN,120652.0,80.0,1508.2,19.3344223,-99.1417427,No
house,BenitoJuarez,MXN,1053729.7,500.0,2107.5,19.381729,-99.164986,No
apartment,GustavoAMadero,MXN,35089.2,60.0,584.8,19.496491,-99.149702,No
apartment,VenustianoCarranza,MXN,31980.7,60.0,533.0,19.4265297769,-99.060716629,No
house,Xochimilco,MXN,658737.2,1555.0,423.6,19.263462,-99.104913,Yes
apartment,Iztapalapa,MXN,48396.3,50.0,967.9,19.314895,-99.09423,No
house,Tlalpan,MXN,2107959.1,447.0,4715.8,19.3040658,-99.2262794,No
house,GustavoAMadero,MXN,168596.7,145.0,1162.7,19.464125,-99.081372,No
apartment,Cuauhtemoc,MXN,86426.3,180.0,480.1,19.44661,-99.160309,No
house,Coyoacan,MXN,99717.9,145.0,687.7,19.314902,-99.112504,No
house,Cuajimalpa,MXN,790484.7,3000.0,263.5,19.35735,-99.299792,Yes
house,VenustianoCarranza,MXN,89567.0,182.0,492.1,19.4310423556,-99.0927743912,No
apartment,BenitoJuarez,MXN,69546.2,68.0,1022.7,19.38581,-99.182965,No
house,Coyoacan,MXN,29511.4,80.0,368.9,19.331893,-99.155888,No
apartment,VenustianoCarranza,MXN,55712.5,70.0,795.9,19.452365,-99.124572,No
house,Cuajimalpa,USD,1280000.0,591.0,2165.8,19.39264,-99.25298,No
apartment,BenitoJuarez,MXN,172130.1,80.0,2151.6,23.634501,-102.552788,No
apartment,Azcapotzalco,MXN,38988.0,65.0,599.8,19.493185,-99.205755,No
apartment,Cuauhtemoc,MXN,70711.7,75.0,942.8,19.41263,-99.155464,No
apartment,BenitoJuarez,MXN,231820.5,112.0,2069.8,19.381729,-99.164986,No
apartment,BenitoJuarez,MXN,395148.6,198.0,1995.7,19.397571,-99.160779,No
house,AlvaroObregon,MXN,469020.9,143.0,3279.9,19.3476465147,-99.2347969117,No
house,Iztapalapa,MXN,48396.3,300.0,161.3,19.314895,-99.09423,No
apartment,BenitoJuarez,MXN,252955.1,154.0,1642.6,19.3797151,-99.1677132,No
apartment,Cuajimalpa,MXN,157569.9,65.0,2424.2,19.355751,-99.299347,No
house,AlvaroObregon,MXN,421064.8,150.0,2807.1,19.3555403,-99.2100615,No
apartment,Tlalpan,MXN,361429.3,238.0,1518.6,19.301081,-99.216217,No
apartment,AlvaroObregon,MXN,97996.8,70.0,1400.0,19.336195,-99.23692,No
apartment,Cuauhtemoc,MXN,591094.7,283.0,2088.7,19.4201028,-99.1712969,Yes
apartment,VenustianoCarranza,MXN,58671.6,65.0,902.6,19.452365,-99.124572,No
apartment,GustavoAMadero,MXN,32665.6,80.0,408.3,19.417771,-99.102268,No
apartment,Azcapotzalco,MXN,24241.5,60.0,404.0,19.504985,-99.208557,No
apartment,Cuauhtemoc,MXN,70073.0,52.0,1347.6,19.446532,-99.139115,No
house,Coyoacan,MXN,92201.3,220.0,419.1,23.634501,-102.552788,No
apartment,Cuauhtemoc,MXN,266129.8,100.0,2661.3,19.41498,-99.177444,Yes
apartment,BenitoJuarez,MXN,240054.6,130.0,1846.6,19.371992,-99.157853,No
house,VenustianoCarranza,MXN,46769.8,200.0,233.8,19.419261,-99.113701,No
house,Coyoacan,MXN,187037.0,132.0,1416.9,19.303029,-99.139237,No
house,Coyoacan,MXN,242884.7,110.0,2208.0,19.31782,-99.132469,No
apartment,BenitoJuarez,MXN,83527.9,68.0,1228.4,19.368321,-99.144048,No
house,GustavoAMadero,MXN,69961.3,145.0,482.5,19.454135,-99.053812,No
apartment,AlvaroObregon,MXN,109242.4,66.0,1655.2,19.3833145,-99.1971532,No
apartment,Azcapotzalco,MXN,62170.0,846.0,73.5,19.47107,-99.18727,No
house,Tlalpan,MXN,263432.4,1630.0,161.6,19.2344624,-99.1681244,No
apartment,Tlalpan,MXN,59462.0,84.0,707.9,19.2846159,-99.177146,No
apartment,AlvaroObregon,MXN,39040.7,60.0,650.7,19.380329,-99.245706,No
apartment,GustavoAMadero,MXN,68087.1,80.0,851.1,19.431994,-99.117007,No
house,Coyoacan,MXN,46715.4,100.0,467.2,19.30725,-99.168155,No
house,AlvaroObregon,MXN,937819.4,1000.0,937.8,19.332626,-99.199523,No
apartment,MiguelHidalgo,MXN,271335.4,79.0,3434.6,19.4449824,-99.2029029,No
house,Tlahuac,MXN,136984.8,90.0,1522.1,19.270566,-99.004846,No
house,Tlalpan,MXN,130381.4,160.0,814.9,19.281164,-99.20237,No
apartment,MiguelHidalgo,MXN,772040.0,178.0,4337.3,19.407269,-99.190754,Yes
apartment,Cuauhtemoc,MXN,32764.7,65.0,504.1,19.408758,-99.129474,No
apartment,Cuauhtemoc,MXN,62170.0,81.0,767.5,19.43672,-99.138969,No
apartment,BenitoJuarez,MXN,131874.3,69.0,1911.2,19.403312,-99.151204,No
house,VenustianoCarranza,MXN,107515.6,180.0,597.3,19.414261,-99.104118,No
apartment,Coyoacan,MXN,66541.3,60.0,1109.0,19.306989,-99.111654,No
apartment,BenitoJuarez,MXN,184402.7,95.0,1941.1,19.3692406,-99.1497664,No
house,BenitoJuarez,MXN,111431.9,120.0,928.6,19.358078,-99.151119,No
apartment,Cuauhtemoc,MXN,74305.6,54.0,1376.0,19.457911,-99.144234,No
house,Iztapalapa,MXN,56532.6,200.0,282.7,19.353496,-98.99701,No
apartment,Iztapalapa,MXN,14581.5,13.0,1121.7,19.3953217,-99.0568529,No
apartment,VenustianoCarranza,MXN,54182.8,50.0,1083.7,19.412199,-99.124268,No
house,Cuauhtemoc,MXN,322366.4,220.0,1465.3,19.443031,-99.162435,No
house,VenustianoCarranza,MXN,71864.4,100.0,718.6,19.432219,-99.098587,No
apartment,Azcapotzalco,MXN,71126.8,74.0,961.2,19.474885,-99.188231,No
apartment,BenitoJuarez,MXN,61641.5,70.0,880.6,19.39942,-99.141673,No
apartment,Cuajimalpa,MXN,1211789.1,200.0,6058.9,19.390415,-99.254997,No
apartment,AlvaroObregon,MXN,338172.0,127.0,2662.8,19.376741,-99.258007,No
house,Tlahuac,MXN,100104.3,200.0,500.5,19.280767,-99.033615,No
house,Coyoacan,MXN,84298.4,250.0,337.2,19.301271,-99.139389,Yes
house,MiguelHidalgo,MXN,641510.6,350.0,1832.9,19.420166,-99.220367,No
apartment,Cuauhtemoc,MXN,38819.4,75.0,517.6,19.448187,-99.161176,No
apartment,Tlalpan,MXN,172641.8,126.0,1370.2,19.2720427713,-99.1496412456,No
apartment,Tlalpan,MXN,130978.6,98.0,1336.5,19.271467,-99.146309,No
apartment,AlvaroObregon,MXN,248809.5,85.0,2927.2,19.363242,-99.2824223,No
apartment,Coyoacan,MXN,115147.3,95.0,1212.1,19.3439785,-99.1248628,No
apartment,Iztapalapa,MXN,46153.4,55.0,839.2,19.377016,-99.12102,No
house,AlvaroObregon,MXN,489984.3,333.0,1471.4,19.355921,-99.180214,No
house,MiguelHidalgo,MXN,1426539.2,479.0,2978.2,19.420166,-99.220367,No
apartment,Cuauhtemoc,MXN,68492.4,57.0,1201.6,19.417364,-99.159454,No
house,AlvaroObregon,MXN,40814.5,150.0,272.1,19.361114,-99.222666,No
apartment,BenitoJuarez,MXN,167016.2,65.0,2569.5,19.381729,-99.164986,No
apartment,BenitoJuarez,MXN,134350.5,60.0,2239.2,19.39912,-99.141464,No
apartment,Iztapalapa,MXN,57955.1,67.0,865.0,19.345534,-99.07144,No
apartment,Coyoacan,MXN,107322.4,65.0,1651.1,19.305984,-99.127341,No
house,Iztapalapa,MXN,108341.0,100.0,1083.4,19.387585,-99.08133,No
apartment,VenustianoCarranza,MXN,85527.4,82.0,1043.0,19.4306069,-99.0949899,No
house,AlvaroObregon,MXN,165435.6,295.0,560.8,19.343294,-99.240456,No
apartment,Azcapotzalco,MXN,66911.8,79.0,847.0,19.472084,-99.16983,No
apartment,MiguelHidalgo,MXN,52528.4,554.0,94.8,19.458321,-99.201947,No
house,MagdalenaContreras,MXN,358268.1,229.0,1564.5,19.312578,-99.236298,No
apartment,Iztapalapa,MXN,44783.5,60.0,746.4,19.318989,-99.094437,No
apartment,VenustianoCarranza,MXN,47417.8,70.0,677.4,19.455518,-99.123801,No
apartment,Cuauhtemoc,MXN,65858.1,55.0,1197.4,19.409748,-99.13548,No
house,MagdalenaContreras,MXN,131716.2,170.0,774.8,19.299562,-99.235542,No
house,AlvaroObregon,MXN,27211.9,100.0,272.1,19.36475,-99.219606,No
apartment,Azcapotzalco,MXN,102738.6,62.0,1657.1,19.4593138,-99.1646512,No
apartment,Cuauhtemoc,MXN,42475.4,70.0,606.8,19.454582,-99.145651,No
apartment,Tlahuac,MXN,30031.3,64.0,469.2,19.305666,-99.051631,No
apartment,Cuajimalpa,USD,1100000.0,459.0,2396.5,19.390415,-99.254997,No
apartment,Tlalpan,MXN,47429.1,72.0,658.7,19.2805405,-99.1836797,No
apartment,BenitoJuarez,MXN,281201.7,145.0,1939.3,19.3849579,-99.1598558,No
apartment,Tlalpan,MXN,25559.6,69.0,370.4,19.282183,-99.164737,No
apartment,Coyoacan,MXN,61906.6,69.0,897.2,19.354219,-99.126244,No
apartment,BenitoJuarez,MXN,44920.9,60.0,748.7,19.382997,-99.199493,No
apartment,BenitoJuarez,MXN,154838.7,76.0,2037.4,19.364891,-99.148384,No
house,Coyoacan,MXN,113302.8,71.0,1595.8,19.3358672131,-99.1195020677,No
apartment,BenitoJuarez,MXN,193886.3,134.0,1446.9,19.365035,-99.148422,No
house,AlvaroObregon,MXN,194872.7,160.0,1218.0,19.3738771434,-99.2007869482,No
apartment,AlvaroObregon,MXN,180187.8,150.0,1201.3,19.382986,-99.241837,No
house,MiguelHidalgo,USD,3250000.0,1722.0,1887.3,19.420166,-99.220367,Yes
apartment,MiguelHidalgo,USD,3400000.0,800.0,4250.0,19.420166,-99.220367,No
house,MiguelHidalgo,MXN,71653.6,80.0,895.7,19.398732,-99.185244,No
house,AlvaroObregon,USD,3750000.0,3000.0,1250.0,19.390806,-99.195413,Yes
apartment,Cuauhtemoc,MXN,60115.3,70.0,858.8,19.418048,-99.158527,No
apartment,BenitoJuarez,MXN,328841.6,136.0,2418.0,19.368925,-99.17846,No
apartment,Azcapotzalco,MXN,30322.1,50.0,606.4,19.511015,-99.194455,No
apartment,Tlalpan,MXN,43202.9,65.0,664.7,19.3009808952,-99.1165857017,No
apartment,GustavoAMadero,MXN,36046.1,74.0,487.1,19.474285,-99.084981,No
apartment,Tlalpan,MXN,102763.0,136.0,755.6,19.269243,-99.212402,No
store,Cuauhtemoc,USD,1200000.0,54.0,22222.2,19.441646,-99.151884,No
apartment,Cuajimalpa,MXN,405317.1,180.0,2251.8,19.35735,-99.299792,No
house,MiguelHidalgo,MXN,94858.2,72.0,1317.5,19.407269,-99.190754,Yes
house,AlvaroObregon,MXN,137292.7,200.0,686.5,19.341894,-99.224525,No
apartment,BenitoJuarez,MXN,79029.7,60.0,1317.2,19.370046,-99.146155,No
apartment,Coyoacan,MXN,218648.9,182.0,1201.4,19.331473,-99.144686,No
apartment,BenitoJuarez,MXN,90093.9,10.0,9009.4,19.371992,-99.157853,No
apartment,Iztapalapa,MXN,33579.6,49.0,685.3,19.359004,-99.092622,No
store,Iztapalapa,MXN,141305.1,35.0,4037.3,19.381297,-99.090835,No
house,AlvaroObregon,MXN,97493.1,200.0,487.5,19.3716982,-99.2321418,No
apartment,Iztapalapa,MXN,23399.4,30.0,780.0,19.342083,-99.0532159,No
apartment,BenitoJuarez,MXN,184402.7,120.0,1536.7,19.394073,-99.153915,No
house,Tlalpan,MXN,150683.3,100.0,1506.8,19.300504,-99.122136,No
apartment,Cuauhtemoc,MXN,70711.7,90.0,785.7,19.41263,-99.155464,No
apartment,Iztapalapa,MXN,21074.6,60.0,351.2,19.334868,-99.060641,No
house,AlvaroObregon,MXN,1013863.6,472.0,2148.0,19.390806,-99.195413,No
apartment,Cuauhtemoc,MXN,284574.5,120.0,2371.5,19.405298,-99.164986,No
house,Tlalpan,MXN,195513.2,354.0,552.3,19.276875,-99.20817,No
house,AlvaroObregon,MXN,526864.8,472.0,1116.2,19.390806,-99.195413,No
apartment,BenitoJuarez,MXN,85088.7,60.0,1418.1,19.37909,-99.142676,No
apartment,Cuajimalpa,USD,800000.0,604.0,1324.5,19.379891,-99.265252,No
apartment,MiguelHidalgo,MXN,801024.5,212.0,3778.4,19.407269,-99.190754,No
apartment,BenitoJuarez,MXN,125091.7,70.0,1787.0,19.360389,-99.157155,No
house,GustavoAMadero,MXN,75341.7,150.0,502.3,19.496369,-99.072297,No
apartment,Tlalpan,MXN,89324.8,98.0,911.5,19.2759343,-99.1651297,No
house,Xochimilco,MXN,153475.7,219.0,700.8,19.253476,-99.12606,No
apartment,MiguelHidalgo,USD,1500000.0,325.0,4615.4,19.401079,-99.24807,No
apartment,Coyoacan,MXN,62433.5,75.0,832.4,19.346767,-99.123658,No
apartment,BenitoJuarez,MXN,125583.8,68.0,1846.8,19.3733676,-99.1337252,No
apartment,Coyoacan,MXN,115910.3,83.0,1396.5,19.354219,-99.126244,No
apartment,BenitoJuarez,MXN,52956.0,90.0,588.4,19.400785,-99.147419,No
house,AlvaroObregon,MXN,1185445.9,1100.0,1077.7,19.3205752,-99.2092897,Yes
apartment,Cuauhtemoc,MXN,110457.0,70.0,1578.0,19.441646,-99.151884,No
apartment,Iztapalapa,MXN,28292.6,51.0,554.8,19.350829,-99.081762,No
apartment,BenitoJuarez,MXN,71653.6,300.0,238.8,19.388044,-99.185753,No
apartment,BenitoJuarez,MXN,74287.9,60.0,1238.1,19.381403,-99.16362,No
house,Tlalpan,MXN,59949.9,150.0,399.7,19.26723,-99.155769,No
house,Iztapalapa,MXN,108007.3,250.0,432.0,19.359004,-99.092622,No
apartment,BenitoJuarez,MXN,56515.0,60.0,941.9,19.377169,-99.187643,No
house,AlvaroObregon,MXN,524354.8,478.0,1097.0,19.3291728032,-99.2620794475,Yes
house,Iztacalco,MXN,44636.0,80.0,558.0,19.395901,-99.097612,No
house,GustavoAMadero,MXN,131716.2,336.0,392.0,19.469681,-99.086136,No
apartment,Cuauhtemoc,MXN,75868.5,67.0,1132.4,19.461871,-99.129227,No
apartment,BenitoJuarez,MXN,237145.4,112.0,2117.4,19.3916492,-99.1747107,No
apartment,Cuauhtemoc,MXN,1580969.3,250.0,6323.9,19.4360237,-99.1546097,No
apartment,AlvaroObregon,MXN,55896.0,90.0,621.1,19.368942,-99.224435,No
apartment,BenitoJuarez,MXN,120125.2,129.0,931.2,19.399818,-99.150869,No
apartment,Coyoacan,MXN,53476.8,71.0,753.2,19.326316,-99.131146,No
apartment,MiguelHidalgo,MXN,208111.6,60.0,3468.5,19.439603,-99.190356,No
apartment,Cuauhtemoc,MXN,29144.6,69.0,422.4,19.452297,-99.138695,No
apartment,Cuajimalpa,MXN,103386.7,65.0,1590.6,19.35735,-99.299792,No
house,MiguelHidalgo,MXN,1753406.2,980.0,1789.2,19.401079,-99.24807,No
house,GustavoAMadero,MXN,147522.2,380.0,388.2,19.515556,-99.158339,No
apartment,Coyoacan,MXN,47681.3,90.0,529.8,19.305233,-99.12269,No
apartment,MiguelHidalgo,MXN,361383.2,102.0,3543.0,19.440935,-99.188522,No
apartment,Cuajimalpa,USD,1946000.0,400.0,4865.0,19.382275,-99.270241,No
apartment,MiguelHidalgo,USD,2400000.0,472.0,5084.7,19.433077,-99.198212,No
apartment,Tlahuac,MXN,7823.9,49.0,159.7,19.2834941715,-99.0553173423,No
apartment,BenitoJuarez,MXN,83385.1,80.0,1042.3,19.383205,-99.17952,No
apartment,AlvaroObregon,MXN,39887.6,75.0,531.8,19.38828,-99.195529,No
apartment,VenustianoCarranza,MXN,75868.5,80.0,948.4,19.425194,-99.116949,No
house,AlvaroObregon,MXN,579688.8,630.0,920.1,19.35883,-99.192285,No
house,AlvaroObregon,MXN,271294.3,300.0,904.3,19.382986,-99.241837,No
house,MagdalenaContreras,MXN,495252.9,290.0,1707.8,19.312578,-99.236298,No
apartment,Iztapalapa,MXN,65243.4,70.0,932.0,19.317961,-99.088426,No
apartment,Cuauhtemoc,MXN,44252.4,44.0,1005.7,19.458919,-99.125256,No
apartment,BenitoJuarez,MXN,12314238.0,70.0,175917.7,19.36045,-99.156891,No
apartment,Tlalpan,MXN,42430.2,150.0,282.9,19.290953,-99.124863,No
apartment,Coyoacan,MXN,40969.0,75.0,546.3,19.321198,-99.103194,No
apartment,Cuajimalpa,MXN,221283.2,165.0,1341.1,19.355429,-99.275464,No
apartment,Azcapotzalco,MXN,22339.1,45.0,496.4,19.500738,-99.183855,No
house,MiguelHidalgo,MXN,474178.4,520.0,911.9,19.4053,-99.194061,No
apartment,Cuajimalpa,MXN,1053979.6,279.0,3777.7,19.3491793,-99.2591894,No
house,Iztapalapa,MXN,99656.5,100.0,996.6,19.347191,-99.10749,No
apartment,BenitoJuarez,MXN,90093.9,85.0,1059.9,19.375374,-99.137657,No
apartment,AlvaroObregon,MXN,173482.8,98.0,1770.2,19.3390684,-99.2359508,No
apartment,Cuauhtemoc,MXN,54952.0,85.0,646.5,19.44673,-99.161695,No
apartment,BenitoJuarez,MXN,157111.1,85.0,1848.4,19.4030072,-99.1518374,No
apartment,BenitoJuarez,MXN,452050.0,157.0,2879.3,19.394358,-99.177444,No
apartment,Iztapalapa,MXN,63223.8,72.0,878.1,19.305661,-99.080495,No
apartment,BenitoJuarez,MXN,87443.8,100.0,874.4,19.396705,-99.181902,No
apartment,Tlalpan,MXN,152790.8,151.0,1011.9,19.2748808,-99.215197,Yes
house,Tlalpan,MXN,115910.3,111.0,1044.2,19.281164,-99.20237,No
apartment,Coyoacan,MXN,32876.4,75.0,438.4,19.317741,-99.119331,No
apartment,Coyoacan,MXN,109061.0,85.0,1283.1,19.349174,-99.145828,No
apartment,AlvaroObregon,MXN,258690.6,100.0,2586.9,19.305561,-99.171219,No
apartment,Cuauhtemoc,MXN,26115.0,46.0,567.7,19.451408107,-99.1426151991,No
house,GustavoAMadero,MXN,93571.2,120.0,779.8,19.478152,-99.083024,No
apartment,GustavoAMadero,MXN,157796.0,110.0,1434.5,19.494455,-99.127874,No
house,BenitoJuarez,MXN,463224.0,162.0,2859.4,19.384203,-99.1632256,No
apartment,Tlahuac,MXN,8695.3,43.0,202.2,19.2833726485,-99.0549311042,No
apartment,AlvaroObregon,MXN,205526.0,125.0,1644.2,19.3389689,-99.2184053,No
apartment,Cuauhtemoc,MXN,200208.6,90.0,2224.5,19.40359,-99.169905,No
apartment,BenitoJuarez,MXN,209692.2,87.0,2410.3,19.36476,-99.163522,No
apartment,BenitoJuarez,MXN,110667.8,75.0,1475.6,19.3750259,-99.1364912,No
apartment,Azcapotzalco,MXN,132010.9,70.0,1885.9,19.4653881,-99.1730184,No
house,GustavoAMadero,MXN,95626.0,160.0,597.7,19.485109,-99.072311,No
apartment,Tlahuac,MXN,26785.1,51.0,525.2,19.2834131562,-99.055660665,No
apartment,Cuajimalpa,MXN,379432.6,200.0,1897.2,19.35735,-99.299792,No
house,Coyoacan,MXN,500640.3,200.0,2503.2,19.3452009644,-99.1663956642,No
apartment,MiguelHidalgo,USD,1256607.0,206.0,6100.0,19.4354835,-99.2106606,No
apartment,BenitoJuarez,MXN,221227.9,163.0,1357.2,19.375412,-99.144234,No
apartment,BenitoJuarez,MXN,90888.1,100.0,908.9,19.373493,-99.189857,No
apartment,Tlalpan,MXN,205526.0,150.0,1370.2,19.2775156,-99.1645304,No
apartment,BenitoJuarez,MXN,145461.6,66.0,2204.0,19.3807986,-99.1560623,No
house,Tlahuac,MXN,53740.2,148.0,363.1,19.2986762325,-99.0586825088,No
apartment,Cuauhtemoc,MXN,189671.3,196.0,967.7,19.430132,-99.169144,No
apartment,BenitoJuarez,MXN,210745.9,120.0,1756.2,19.399291,-99.14931,No
apartment,BenitoJuarez,MXN,241624.8,88.0,2745.7,19.3849579,-99.1598558,No
house,Cuauhtemoc,MXN,3187646.5,100.0,31876.5,19.433229,-99.148535,No
apartment,VenustianoCarranza,MXN,45004.9,50.0,900.1,19.452253,-99.124704,No
house,MagdalenaContreras,MXN,108032.9,60.0,1800.5,19.307591,-99.239991,No
apartment,Tlahuac,MXN,34509.6,50.0,690.2,19.291405,-99.055666,No
apartment,Cuauhtemoc,MXN,142253.5,120.0,1185.4,19.404661,-99.133858,No
house,AlvaroObregon,MXN,71126.8,90.0,790.3,19.336134,-99.236897,No
apartment,BenitoJuarez,MXN,163366.8,86.0,1899.6,19.379706,-99.171795,No
apartment,MiguelHidalgo,MXN,62117.4,74.0,839.4,19.40201,-99.174279,No
apartment,MiguelHidalgo,USD,2500000.0,523.0,4780.1,19.407269,-99.190754,No
apartment,VenustianoCarranza,MXN,43940.5,95.0,462.5,19.426948,-99.106956,No
house,MiguelHidalgo,USD,1050000.0,705.0,1489.4,19.3970504,-99.2390458,Yes
apartment,MiguelHidalgo,USD,1000000.0,220.0,4545.5,19.433077,-99.198212,No
apartment,GustavoAMadero,MXN,131716.2,208.0,633.3,19.462971,-99.125854,No
house,AlvaroObregon,MXN,80037.3,150.0,533.6,19.346523,-99.191292,No
house,Tlalpan,MXN,284574.5,305.0,933.0,19.248758,-99.173294,Yes
apartment,MiguelHidalgo,MXN,1263948.7,418.0,3023.8,19.4292092,-99.1900205,No
apartment,Coyoacan,MXN,53108.0,69.0,769.7,19.324386,-99.124228,No
apartment,BenitoJuarez,MXN,86932.7,80.0,1086.7,19.365843,-99.149901,No
apartment,MiguelHidalgo,MXN,37908.1,60.0,631.8,19.457058,-99.190308,No
apartment,Cuajimalpa,MXN,842983.7,470.0,1793.6,19.390415,-99.254997,No
apartment,Iztapalapa,MXN,21907.0,51.0,429.5,19.359004,-99.092622,No
apartment,Cuajimalpa,USD,1650000.0,580.0,2844.8,19.35735,-99.299792,No
house,AlvaroObregon,MXN,85970.3,90.0,955.2,19.337412,-99.213994,No
house,Iztapalapa,MXN,26349.5,55.0,479.1,19.3624700335,-99.0579915047,Yes
apartment,Cuauhtemoc,MXN,38817.1,70.0,554.5,19.452297,-99.138695,No
house,Tlalpan,MXN,195466.8,353.0,553.7,19.276456,-99.208052,No
apartment,Cuauhtemoc,MXN,171703.7,65.0,2641.6,19.431791,-99.171759,No
apartment,Cuauhtemoc,MXN,73761.7,55.0,1341.1,19.4066179,-99.136137,No
apartment,VenustianoCarranza,MXN,32349.5,65.0,497.7,19.4253156087,-99.0601158142,No
house,AlvaroObregon,MXN,174761.1,349.0,500.7,19.330405,-99.257428,No
apartment,AlvaroObregon,MXN,39563.2,90.0,439.6,19.365917,-99.196977,No
house,BenitoJuarez,MXN,866165.8,274.0,3161.2,19.365751,-99.144961,No
house,Tlalpan,MXN,157796.0,153.0,1031.3,19.284672,-99.220367,No
apartment,Iztacalco,MXN,23355.4,32.0,729.9,19.397327,-99.123744,No
house,AlvaroObregon,MXN,260859.9,553.0,471.7,19.3219677,-99.2688571,Yes
apartment,Cuajimalpa,MXN,737785.7,360.0,2049.4,19.3847298,-99.2604287,No
apartment,Iztapalapa,MXN,158059.4,100.0,1580.6,19.318989,-99.094437,No
house,Tlalpan,MXN,205477.3,153.0,1343.0,19.300456,-99.115741,No
apartment,Coyoacan,MXN,20547.7,67.0,306.7,19.315626,-99.10273,No
apartment,Iztapalapa,MXN,40410.5,50.0,808.2,19.369859,-99.135812,No
apartment,MiguelHidalgo,MXN,474290.8,210.0,2258.5,19.4313193,-99.2182913,No
apartment,BenitoJuarez,MXN,73761.1,64.0,1152.5,19.394628,-99.143842,No
apartment,Coyoacan,MXN,76184.6,100.0,761.8,19.336994,-99.162355,No
apartment,Coyoacan,MXN,76922.3,85.0,905.0,19.302569,-99.167059,No
apartment,Cuauhtemoc,MXN,71074.1,46.0,1545.1,19.425235,-99.142348,No
